line,method,return_value
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Float#hash,-924267634399319346 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Array#hash,241268321560260332 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Kernel#hash,4420410502374941697 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Kernel#hash,4420410502374941697 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Kernel#hash,4420410502374941697 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Float#hash,-924267634399319346 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Array#hash,-637089538520221204 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Kernel#hash,-3100250947676887155 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Kernel#hash,-3100250947676887155 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Kernel#hash,-267714719814595073 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Float#hash,-924267634399319346 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Array#hash,-3658875290973660279 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Kernel#hash,-1406912519751085045 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Kernel#hash,-2529712646475215183 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Kernel#hash,1087895297080169531 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Float#hash,-924267634399319346 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/script/value/color.rb:185,Array#hash,-2091730839398692798 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,4135955745220855619 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,1892890687743857165 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,666236787689345319 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-4366304786501118765 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-1730028826734907979 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-1401424703295539397 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-1828770022669184341 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,2202154401657031235 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,2136784186800812333 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,2974605025672783970 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-1546849405835996692 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-3158343593056362947 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,422170068736989824 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,287795970259786935 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-4595792981918861861 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-1873881640403045180 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-3984286368560482497 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-4245886793847962526 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-1349463130290591564 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-1518875490059750414 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-3570606044874635060 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,4373403298173689959 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,4554794646670439107 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-2299739388809388408 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-3441847964751053680 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,1271214427418443972 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,4176303618923953877 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,4077275556901081587 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,1591911496141546259 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-3261499637503518671 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,4395487118848034436 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,1512916980388121614 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-2178774462338393543 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,937066515174316118 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-1910222774139272071 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,3748981198256251192 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-2911428088479449620 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,108870605112709540 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-4217330225210475344 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,3732144537825002701 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,3129906382566192336 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,1394404158948924389 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-2900598159637234382 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,362521523442711540 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,4192397949863883739 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,470145955501345378 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,1964600190715505173 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,1008239582775640334 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-2183865776541200822 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,-1580513197370737844 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,3506700351533732467 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,2137447451560941862 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,2146821415723104459 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,284951278819769022 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:835,Regexp#hash,3949018910495049060 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1083,Regexp#hash,2974605025672783970 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1083,Regexp#hash,3157360986183698089 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1083,Regexp#hash,-4208846198044617154 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,4135955745220855619 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,1892890687743857165 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,666236787689345319 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-4366304786501118765 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-1730028826734907979 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-1401424703295539397 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-1828770022669184341 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,2202154401657031235 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,2136784186800812333 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,2974605025672783970 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-1546849405835996692 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-3158343593056362947 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,422170068736989824 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,287795970259786935 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-4595792981918861861 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-1873881640403045180 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-3984286368560482497 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-4245886793847962526 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-1349463130290591564 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-1518875490059750414 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-3570606044874635060 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,4373403298173689959 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,4554794646670439107 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-2299739388809388408 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-3441847964751053680 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,1271214427418443972 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,4176303618923953877 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,4077275556901081587 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,1591911496141546259 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-3261499637503518671 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,4395487118848034436 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,1512916980388121614 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-2178774462338393543 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,937066515174316118 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-1910222774139272071 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,3748981198256251192 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-2911428088479449620 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,108870605112709540 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-4217330225210475344 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,3732144537825002701 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,3129906382566192336 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,1394404158948924389 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-2900598159637234382 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,362521523442711540 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,4192397949863883739 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,470145955501345378 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,1964600190715505173 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,1008239582775640334 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-2183865776541200822 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-1580513197370737844 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,3506700351533732467 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,2137447451560941862 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,2146821415723104459 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,284951278819769022 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,3949018910495049060 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,2974605025672783970 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,3157360986183698089 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/scss/parser.rb:1082,Regexp#hash,-4208846198044617154 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:439,Fixnum#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:439,Enumerable#max,10 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:446,String#to_i,4 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/sass-3.4.20/lib/sass/util.rb:446,String#to_i,3 (Fixnum)
/Users/brian/.rvm/rubies/ruby-2.2.3/lib/ruby/2.2.0/set.rb:290,Kernel#hash,2692548418845985808 (Fixnum)
/Users/brian/.rvm/rubies/ruby-2.2.3/lib/ruby/2.2.0/set.rb:290,Kernel#hash,-472566612386228804 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/attribute_accessors.rb:56,Symbol#=~,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/attribute_accessors.rb:56,Symbol#=~,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/attribute_accessors.rb:122,Symbol#=~,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/numeric/bytes.rb:17,Numeric#kilobytes,16384 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/attribute_accessors.rb:56,Symbol#=~,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/attribute_accessors.rb:122,Symbol#=~,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,2521750024965931156 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,-2053937254819829536 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,4559908779101872684 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,258953515845285208 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/active_attr-0.8.5/lib/active_attr/typecasting.rb:29,Kernel#hash,4559908779101872684 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/active_attr-0.8.5/lib/active_attr/typecasting.rb:29,Kernel#hash,4145018354626279060 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/active_attr-0.8.5/lib/active_attr/typecasting.rb:29,Kernel#hash,3016027563563604156 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/active_attr-0.8.5/lib/active_attr/typecasting.rb:29,Kernel#hash,-4433118636271160524 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/active_attr-0.8.5/lib/active_attr/typecasting.rb:29,Kernel#hash,-2053937254819829536 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/active_attr-0.8.5/lib/active_attr/typecasting.rb:29,Kernel#hash,2521750024965931156 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/active_attr-0.8.5/lib/active_attr/typecasting.rb:29,Kernel#hash,-435531763622388924 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/active_attr-0.8.5/lib/active_attr/typecasting.rb:29,Kernel#hash,258953515845285208 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,4145018354626279060 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,3016027563563604156 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,-4433118636271160524 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,4604737988320722348 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,2514867302714472600 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/neo4j-6.0.1/lib/neo4j/shared/type_converters.rb:343,Kernel#hash,-1207426329859769680 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,23 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,24 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,25 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,12 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,132 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:179,Symbol#=~,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:179,Symbol#=~,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,220 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,70 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,152 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,154 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/delegation.rb:171,String#to_i,221 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/thor-0.19.1/lib/thor/core_ext/ordered_hash.rb:3,String#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/attribute_accessors.rb:56,Symbol#=~,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/activesupport-4.2.5/lib/active_support/core_ext/module/attribute_accessors.rb:122,Symbol#=~,0 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/thor-0.19.1/lib/thor/actions/directory.rb:99,String#<=>,1 (Fixnum)
/Users/brian/.rvm/gems/ruby-2.2.3/gems/railties-4.2.5/lib/rails/generators/base.rb:229,String#=~,24 (Fixnum)
